sample_id,SID,input_start_time,input_end_time,target_6h_time,target_12h_time,target_24h_time
6724,2010136N09057,2010-05-20 00:00:00,2010-05-21 00:00:00,2010-05-21 06:00:00,2010-05-21 12:00:00,2010-05-22 00:00:00
6725,2010136N09057,2010-05-20 03:00:00,2010-05-21 03:00:00,2010-05-21 09:00:00,2010-05-21 15:00:00,2010-05-22 03:00:00
6726,2010136N09057,2010-05-20 06:00:00,2010-05-21 06:00:00,2010-05-21 12:00:00,2010-05-21 18:00:00,2010-05-22 06:00:00
6727,2010136N09057,2010-05-20 09:00:00,2010-05-21 09:00:00,2010-05-21 15:00:00,2010-05-21 21:00:00,2010-05-22 09:00:00
6728,2010136N09057,2010-05-20 12:00:00,2010-05-21 12:00:00,2010-05-21 18:00:00,2010-05-22 00:00:00,2010-05-22 12:00:00
6729,2010136N09057,2010-05-20 15:00:00,2010-05-21 15:00:00,2010-05-21 21:00:00,2010-05-22 03:00:00,2010-05-22 15:00:00
6730,2010136N09057,2010-05-20 18:00:00,2010-05-21 18:00:00,2010-05-22 00:00:00,2010-05-22 06:00:00,2010-05-22 18:00:00
6731,2010137N10090,2010-05-16 18:00:00,2010-05-17 18:00:00,2010-05-18 00:00:00,2010-05-18 06:00:00,2010-05-18 18:00:00
6732,2010137N10090,2010-05-16 21:00:00,2010-05-17 21:00:00,2010-05-18 03:00:00,2010-05-18 09:00:00,2010-05-18 21:00:00
6733,2010137N10090,2010-05-17 00:00:00,2010-05-18 00:00:00,2010-05-18 06:00:00,2010-05-18 12:00:00,2010-05-19 00:00:00
6734,2010137N10090,2010-05-17 03:00:00,2010-05-18 03:00:00,2010-05-18 09:00:00,2010-05-18 15:00:00,2010-05-19 03:00:00
6735,2010137N10090,2010-05-17 06:00:00,2010-05-18 06:00:00,2010-05-18 12:00:00,2010-05-18 18:00:00,2010-05-19 06:00:00
6736,2010137N10090,2010-05-17 09:00:00,2010-05-18 09:00:00,2010-05-18 15:00:00,2010-05-18 21:00:00,2010-05-19 09:00:00
6737,2010137N10090,2010-05-17 12:00:00,2010-05-18 12:00:00,2010-05-18 18:00:00,2010-05-19 00:00:00,2010-05-19 12:00:00
6738,2010137N10090,2010-05-17 15:00:00,2010-05-18 15:00:00,2010-05-18 21:00:00,2010-05-19 03:00:00,2010-05-19 15:00:00
6739,2010137N10090,2010-05-17 18:00:00,2010-05-18 18:00:00,2010-05-19 00:00:00,2010-05-19 06:00:00,2010-05-19 18:00:00
6740,2010137N10090,2010-05-17 21:00:00,2010-05-18 21:00:00,2010-05-19 03:00:00,2010-05-19 09:00:00,2010-05-19 21:00:00
6741,2010137N10090,2010-05-18 00:00:00,2010-05-19 00:00:00,2010-05-19 06:00:00,2010-05-19 12:00:00,2010-05-20 00:00:00
6742,2010137N10090,2010-05-18 03:00:00,2010-05-19 03:00:00,2010-05-19 09:00:00,2010-05-19 15:00:00,2010-05-20 03:00:00
6743,2010137N10090,2010-05-18 06:00:00,2010-05-19 06:00:00,2010-05-19 12:00:00,2010-05-19 18:00:00,2010-05-20 06:00:00
6744,2010137N10090,2010-05-18 09:00:00,2010-05-19 09:00:00,2010-05-19 15:00:00,2010-05-19 21:00:00,2010-05-20 09:00:00
6745,2010137N10090,2010-05-18 12:00:00,2010-05-19 12:00:00,2010-05-19 18:00:00,2010-05-20 00:00:00,2010-05-20 12:00:00
6746,2010137N10090,2010-05-18 15:00:00,2010-05-19 15:00:00,2010-05-19 21:00:00,2010-05-20 03:00:00,2010-05-20 15:00:00
6747,2010137N10090,2010-05-18 18:00:00,2010-05-19 18:00:00,2010-05-20 00:00:00,2010-05-20 06:00:00,2010-05-20 18:00:00
6748,2010137N10090,2010-05-18 21:00:00,2010-05-19 21:00:00,2010-05-20 03:00:00,2010-05-20 09:00:00,2010-05-20 21:00:00
6749,2010137N10090,2010-05-19 00:00:00,2010-05-20 00:00:00,2010-05-20 06:00:00,2010-05-20 12:00:00,2010-05-21 00:00:00
6750,2010137N10090,2010-05-19 03:00:00,2010-05-20 03:00:00,2010-05-20 09:00:00,2010-05-20 15:00:00,2010-05-21 03:00:00
6751,2010137N10090,2010-05-19 06:00:00,2010-05-20 06:00:00,2010-05-20 12:00:00,2010-05-20 18:00:00,2010-05-21 06:00:00
6752,2010137N10090,2010-05-19 09:00:00,2010-05-20 09:00:00,2010-05-20 15:00:00,2010-05-20 21:00:00,2010-05-21 09:00:00
6753,2010137N10090,2010-05-19 12:00:00,2010-05-20 12:00:00,2010-05-20 18:00:00,2010-05-21 00:00:00,2010-05-21 12:00:00
6754,2010137N10090,2010-05-19 15:00:00,2010-05-20 15:00:00,2010-05-20 21:00:00,2010-05-21 03:00:00,2010-05-21 15:00:00
6755,2010137N10090,2010-05-19 18:00:00,2010-05-20 18:00:00,2010-05-21 00:00:00,2010-05-21 06:00:00,2010-05-21 18:00:00
6756,2010151N14065,2010-05-30 12:00:00,2010-05-31 12:00:00,2010-05-31 18:00:00,2010-06-01 00:00:00,2010-06-01 12:00:00
6757,2010151N14065,2010-05-30 15:00:00,2010-05-31 15:00:00,2010-05-31 21:00:00,2010-06-01 03:00:00,2010-06-01 15:00:00
6758,2010151N14065,2010-05-30 18:00:00,2010-05-31 18:00:00,2010-06-01 00:00:00,2010-06-01 06:00:00,2010-06-01 18:00:00
6759,2010151N14065,2010-05-30 21:00:00,2010-05-31 21:00:00,2010-06-01 03:00:00,2010-06-01 09:00:00,2010-06-01 21:00:00
6760,2010151N14065,2010-05-31 00:00:00,2010-06-01 00:00:00,2010-06-01 06:00:00,2010-06-01 12:00:00,2010-06-02 00:00:00
6761,2010151N14065,2010-05-31 03:00:00,2010-06-01 03:00:00,2010-06-01 09:00:00,2010-06-01 15:00:00,2010-06-02 03:00:00
6762,2010151N14065,2010-05-31 06:00:00,2010-06-01 06:00:00,2010-06-01 12:00:00,2010-06-01 18:00:00,2010-06-02 06:00:00
6763,2010151N14065,2010-05-31 09:00:00,2010-06-01 09:00:00,2010-06-01 15:00:00,2010-06-01 21:00:00,2010-06-02 09:00:00
6764,2010151N14065,2010-05-31 12:00:00,2010-06-01 12:00:00,2010-06-01 18:00:00,2010-06-02 00:00:00,2010-06-02 12:00:00
6765,2010151N14065,2010-05-31 15:00:00,2010-06-01 15:00:00,2010-06-01 21:00:00,2010-06-02 03:00:00,2010-06-02 15:00:00
6766,2010151N14065,2010-05-31 18:00:00,2010-06-01 18:00:00,2010-06-02 00:00:00,2010-06-02 06:00:00,2010-06-02 18:00:00
6767,2010151N14065,2010-05-31 21:00:00,2010-06-01 21:00:00,2010-06-02 03:00:00,2010-06-02 09:00:00,2010-06-02 21:00:00
6768,2010151N14065,2010-06-01 00:00:00,2010-06-02 00:00:00,2010-06-02 06:00:00,2010-06-02 12:00:00,2010-06-03 00:00:00
6769,2010151N14065,2010-06-01 03:00:00,2010-06-02 03:00:00,2010-06-02 09:00:00,2010-06-02 15:00:00,2010-06-03 03:00:00
6770,2010151N14065,2010-06-01 06:00:00,2010-06-02 06:00:00,2010-06-02 12:00:00,2010-06-02 18:00:00,2010-06-03 06:00:00
6771,2010151N14065,2010-06-01 09:00:00,2010-06-02 09:00:00,2010-06-02 15:00:00,2010-06-02 21:00:00,2010-06-03 09:00:00
6772,2010151N14065,2010-06-01 12:00:00,2010-06-02 12:00:00,2010-06-02 18:00:00,2010-06-03 00:00:00,2010-06-03 12:00:00
6773,2010151N14065,2010-06-01 15:00:00,2010-06-02 15:00:00,2010-06-02 21:00:00,2010-06-03 03:00:00,2010-06-03 15:00:00
6774,2010151N14065,2010-06-01 18:00:00,2010-06-02 18:00:00,2010-06-03 00:00:00,2010-06-03 06:00:00,2010-06-03 18:00:00
6775,2010151N14065,2010-06-01 21:00:00,2010-06-02 21:00:00,2010-06-03 03:00:00,2010-06-03 09:00:00,2010-06-03 21:00:00
6776,2010151N14065,2010-06-02 00:00:00,2010-06-03 00:00:00,2010-06-03 06:00:00,2010-06-03 12:00:00,2010-06-04 00:00:00
6777,2010151N14065,2010-06-02 03:00:00,2010-06-03 03:00:00,2010-06-03 09:00:00,2010-06-03 15:00:00,2010-06-04 03:00:00
6778,2010151N14065,2010-06-02 06:00:00,2010-06-03 06:00:00,2010-06-03 12:00:00,2010-06-03 18:00:00,2010-06-04 06:00:00
6779,2010151N14065,2010-06-02 09:00:00,2010-06-03 09:00:00,2010-06-03 15:00:00,2010-06-03 21:00:00,2010-06-04 09:00:00
6780,2010151N14065,2010-06-02 12:00:00,2010-06-03 12:00:00,2010-06-03 18:00:00,2010-06-04 00:00:00,2010-06-04 12:00:00
6781,2010151N14065,2010-06-02 15:00:00,2010-06-03 15:00:00,2010-06-03 21:00:00,2010-06-04 03:00:00,2010-06-04 15:00:00
6782,2010151N14065,2010-06-02 18:00:00,2010-06-03 18:00:00,2010-06-04 00:00:00,2010-06-04 06:00:00,2010-06-04 18:00:00
6783,2010151N14065,2010-06-02 21:00:00,2010-06-03 21:00:00,2010-06-04 03:00:00,2010-06-04 09:00:00,2010-06-04 21:00:00
6784,2010151N14065,2010-06-03 00:00:00,2010-06-04 00:00:00,2010-06-04 06:00:00,2010-06-04 12:00:00,2010-06-05 00:00:00
6785,2010151N14065,2010-06-03 03:00:00,2010-06-04 03:00:00,2010-06-04 09:00:00,2010-06-04 15:00:00,2010-06-05 03:00:00
6786,2010151N14065,2010-06-03 06:00:00,2010-06-04 06:00:00,2010-06-04 12:00:00,2010-06-04 18:00:00,2010-06-05 06:00:00
6787,2010151N14065,2010-06-03 09:00:00,2010-06-04 09:00:00,2010-06-04 15:00:00,2010-06-04 21:00:00,2010-06-05 09:00:00
6788,2010151N14065,2010-06-03 12:00:00,2010-06-04 12:00:00,2010-06-04 18:00:00,2010-06-05 00:00:00,2010-06-05 12:00:00
6789,2010151N14065,2010-06-03 15:00:00,2010-06-04 15:00:00,2010-06-04 21:00:00,2010-06-05 03:00:00,2010-06-05 15:00:00
6790,2010151N14065,2010-06-03 18:00:00,2010-06-04 18:00:00,2010-06-05 00:00:00,2010-06-05 06:00:00,2010-06-05 18:00:00
6791,2010151N14065,2010-06-03 21:00:00,2010-06-04 21:00:00,2010-06-05 03:00:00,2010-06-05 09:00:00,2010-06-05 21:00:00
6792,2010151N14065,2010-06-04 00:00:00,2010-06-05 00:00:00,2010-06-05 06:00:00,2010-06-05 12:00:00,2010-06-06 00:00:00
6793,2010151N14065,2010-06-04 03:00:00,2010-06-05 03:00:00,2010-06-05 09:00:00,2010-06-05 15:00:00,2010-06-06 03:00:00
6794,2010151N14065,2010-06-04 06:00:00,2010-06-05 06:00:00,2010-06-05 12:00:00,2010-06-05 18:00:00,2010-06-06 06:00:00
6795,2010151N14065,2010-06-04 09:00:00,2010-06-05 09:00:00,2010-06-05 15:00:00,2010-06-05 21:00:00,2010-06-06 09:00:00
6796,2010151N14065,2010-06-04 12:00:00,2010-06-05 12:00:00,2010-06-05 18:00:00,2010-06-06 00:00:00,2010-06-06 12:00:00
6797,2010151N14065,2010-06-04 15:00:00,2010-06-05 15:00:00,2010-06-05 21:00:00,2010-06-06 03:00:00,2010-06-06 15:00:00
6798,2010151N14065,2010-06-04 18:00:00,2010-06-05 18:00:00,2010-06-06 00:00:00,2010-06-06 06:00:00,2010-06-06 18:00:00
6799,2010151N14065,2010-06-04 21:00:00,2010-06-05 21:00:00,2010-06-06 03:00:00,2010-06-06 09:00:00,2010-06-06 21:00:00
6800,2010151N14065,2010-06-05 00:00:00,2010-06-06 00:00:00,2010-06-06 06:00:00,2010-06-06 12:00:00,2010-06-07 00:00:00
6801,2010151N14065,2010-06-05 03:00:00,2010-06-06 03:00:00,2010-06-06 09:00:00,2010-06-06 15:00:00,2010-06-07 03:00:00
6802,2010286N18090,2010-10-13 06:00:00,2010-10-14 06:00:00,2010-10-14 12:00:00,2010-10-14 18:00:00,2010-10-15 06:00:00
6803,2010286N18090,2010-10-13 09:00:00,2010-10-14 09:00:00,2010-10-14 15:00:00,2010-10-14 21:00:00,2010-10-15 09:00:00
6804,2010286N18090,2010-10-13 12:00:00,2010-10-14 12:00:00,2010-10-14 18:00:00,2010-10-15 00:00:00,2010-10-15 12:00:00
6805,2010286N18090,2010-10-13 15:00:00,2010-10-14 15:00:00,2010-10-14 21:00:00,2010-10-15 03:00:00,2010-10-15 15:00:00
6806,2010286N18090,2010-10-13 18:00:00,2010-10-14 18:00:00,2010-10-15 00:00:00,2010-10-15 06:00:00,2010-10-15 18:00:00
6807,2010286N18090,2010-10-13 21:00:00,2010-10-14 21:00:00,2010-10-15 03:00:00,2010-10-15 09:00:00,2010-10-15 21:00:00
6808,2010286N18090,2010-10-14 00:00:00,2010-10-15 00:00:00,2010-10-15 06:00:00,2010-10-15 12:00:00,2010-10-16 00:00:00
6809,2010293N17093,2010-10-19 12:00:00,2010-10-20 12:00:00,2010-10-20 18:00:00,2010-10-21 00:00:00,2010-10-21 12:00:00
6810,2010293N17093,2010-10-19 15:00:00,2010-10-20 15:00:00,2010-10-20 21:00:00,2010-10-21 03:00:00,2010-10-21 15:00:00
6811,2010293N17093,2010-10-19 18:00:00,2010-10-20 18:00:00,2010-10-21 00:00:00,2010-10-21 06:00:00,2010-10-21 18:00:00
6812,2010293N17093,2010-10-19 21:00:00,2010-10-20 21:00:00,2010-10-21 03:00:00,2010-10-21 09:00:00,2010-10-21 21:00:00
6813,2010293N17093,2010-10-20 00:00:00,2010-10-21 00:00:00,2010-10-21 06:00:00,2010-10-21 12:00:00,2010-10-22 00:00:00
6814,2010293N17093,2010-10-20 03:00:00,2010-10-21 03:00:00,2010-10-21 09:00:00,2010-10-21 15:00:00,2010-10-22 03:00:00
6815,2010293N17093,2010-10-20 06:00:00,2010-10-21 06:00:00,2010-10-21 12:00:00,2010-10-21 18:00:00,2010-10-22 06:00:00
6816,2010293N17093,2010-10-20 09:00:00,2010-10-21 09:00:00,2010-10-21 15:00:00,2010-10-21 21:00:00,2010-10-22 09:00:00
6817,2010293N17093,2010-10-20 12:00:00,2010-10-21 12:00:00,2010-10-21 18:00:00,2010-10-22 00:00:00,2010-10-22 12:00:00
6818,2010293N17093,2010-10-20 15:00:00,2010-10-21 15:00:00,2010-10-21 21:00:00,2010-10-22 03:00:00,2010-10-22 15:00:00
6819,2010293N17093,2010-10-20 18:00:00,2010-10-21 18:00:00,2010-10-22 00:00:00,2010-10-22 06:00:00,2010-10-22 18:00:00
6820,2010293N17093,2010-10-20 21:00:00,2010-10-21 21:00:00,2010-10-22 03:00:00,2010-10-22 09:00:00,2010-10-22 21:00:00
6821,2010293N17093,2010-10-21 00:00:00,2010-10-22 00:00:00,2010-10-22 06:00:00,2010-10-22 12:00:00,2010-10-23 00:00:00
6822,2010293N17093,2010-10-21 03:00:00,2010-10-22 03:00:00,2010-10-22 09:00:00,2010-10-22 15:00:00,2010-10-23 03:00:00
6823,2010293N17093,2010-10-21 06:00:00,2010-10-22 06:00:00,2010-10-22 12:00:00,2010-10-22 18:00:00,2010-10-23 06:00:00
6824,2010293N17093,2010-10-21 09:00:00,2010-10-22 09:00:00,2010-10-22 15:00:00,2010-10-22 21:00:00,2010-10-23 09:00:00
6825,2010293N17093,2010-10-21 12:00:00,2010-10-22 12:00:00,2010-10-22 18:00:00,2010-10-23 00:00:00,2010-10-23 12:00:00
6826,2010293N17093,2010-10-21 15:00:00,2010-10-22 15:00:00,2010-10-22 21:00:00,2010-10-23 03:00:00,2010-10-23 15:00:00
6827,2010293N17093,2010-10-21 18:00:00,2010-10-22 18:00:00,2010-10-23 00:00:00,2010-10-23 06:00:00,2010-10-23 18:00:00
6828,2010293N17093,2010-10-21 21:00:00,2010-10-22 21:00:00,2010-10-23 03:00:00,2010-10-23 09:00:00,2010-10-23 21:00:00
6829,2010293N17093,2010-10-22 00:00:00,2010-10-23 00:00:00,2010-10-23 06:00:00,2010-10-23 12:00:00,2010-10-24 00:00:00
6830,2010305N06105,2010-10-31 18:00:00,2010-11-01 18:00:00,2010-11-02 00:00:00,2010-11-02 06:00:00,2010-11-02 18:00:00
6831,2010305N06105,2010-10-31 21:00:00,2010-11-01 21:00:00,2010-11-02 03:00:00,2010-11-02 09:00:00,2010-11-02 21:00:00
6832,2010305N06105,2010-11-01 00:00:00,2010-11-02 00:00:00,2010-11-02 06:00:00,2010-11-02 12:00:00,2010-11-03 00:00:00
6833,2010305N06105,2010-11-01 03:00:00,2010-11-02 03:00:00,2010-11-02 09:00:00,2010-11-02 15:00:00,2010-11-03 03:00:00
6834,2010305N06105,2010-11-01 06:00:00,2010-11-02 06:00:00,2010-11-02 12:00:00,2010-11-02 18:00:00,2010-11-03 06:00:00
6835,2010305N06105,2010-11-01 09:00:00,2010-11-02 09:00:00,2010-11-02 15:00:00,2010-11-02 21:00:00,2010-11-03 09:00:00
6836,2010305N06105,2010-11-01 12:00:00,2010-11-02 12:00:00,2010-11-02 18:00:00,2010-11-03 00:00:00,2010-11-03 12:00:00
6837,2010305N06105,2010-11-01 15:00:00,2010-11-02 15:00:00,2010-11-02 21:00:00,2010-11-03 03:00:00,2010-11-03 15:00:00
6838,2010305N06105,2010-11-01 18:00:00,2010-11-02 18:00:00,2010-11-03 00:00:00,2010-11-03 06:00:00,2010-11-03 18:00:00
6839,2010305N06105,2010-11-01 21:00:00,2010-11-02 21:00:00,2010-11-03 03:00:00,2010-11-03 09:00:00,2010-11-03 21:00:00
6840,2010305N06105,2010-11-02 00:00:00,2010-11-03 00:00:00,2010-11-03 06:00:00,2010-11-03 12:00:00,2010-11-04 00:00:00
6841,2010305N06105,2010-11-02 03:00:00,2010-11-03 03:00:00,2010-11-03 09:00:00,2010-11-03 15:00:00,2010-11-04 03:00:00
6842,2010305N06105,2010-11-02 06:00:00,2010-11-03 06:00:00,2010-11-03 12:00:00,2010-11-03 18:00:00,2010-11-04 06:00:00
6843,2010305N06105,2010-11-02 09:00:00,2010-11-03 09:00:00,2010-11-03 15:00:00,2010-11-03 21:00:00,2010-11-04 09:00:00
6844,2010305N06105,2010-11-02 12:00:00,2010-11-03 12:00:00,2010-11-03 18:00:00,2010-11-04 00:00:00,2010-11-04 12:00:00
6845,2010305N06105,2010-11-02 15:00:00,2010-11-03 15:00:00,2010-11-03 21:00:00,2010-11-04 03:00:00,2010-11-04 15:00:00
6846,2010305N06105,2010-11-02 18:00:00,2010-11-03 18:00:00,2010-11-04 00:00:00,2010-11-04 06:00:00,2010-11-04 18:00:00
6847,2010305N06105,2010-11-02 21:00:00,2010-11-03 21:00:00,2010-11-04 03:00:00,2010-11-04 09:00:00,2010-11-04 21:00:00
6848,2010305N06105,2010-11-03 00:00:00,2010-11-04 00:00:00,2010-11-04 06:00:00,2010-11-04 12:00:00,2010-11-05 00:00:00
6849,2010305N06105,2010-11-03 03:00:00,2010-11-04 03:00:00,2010-11-04 09:00:00,2010-11-04 15:00:00,2010-11-05 03:00:00
6850,2010305N06105,2010-11-03 06:00:00,2010-11-04 06:00:00,2010-11-04 12:00:00,2010-11-04 18:00:00,2010-11-05 06:00:00
6851,2010305N06105,2010-11-03 09:00:00,2010-11-04 09:00:00,2010-11-04 15:00:00,2010-11-04 21:00:00,2010-11-05 09:00:00
6852,2010305N06105,2010-11-03 12:00:00,2010-11-04 12:00:00,2010-11-04 18:00:00,2010-11-05 00:00:00,2010-11-05 12:00:00
6853,2010305N06105,2010-11-03 15:00:00,2010-11-04 15:00:00,2010-11-04 21:00:00,2010-11-05 03:00:00,2010-11-05 15:00:00
6854,2010305N06105,2010-11-03 18:00:00,2010-11-04 18:00:00,2010-11-05 00:00:00,2010-11-05 06:00:00,2010-11-05 18:00:00
6855,2010305N06105,2010-11-03 21:00:00,2010-11-04 21:00:00,2010-11-05 03:00:00,2010-11-05 09:00:00,2010-11-05 21:00:00
6856,2010305N06105,2010-11-04 00:00:00,2010-11-05 00:00:00,2010-11-05 06:00:00,2010-11-05 12:00:00,2010-11-06 00:00:00
6857,2010305N06105,2010-11-04 03:00:00,2010-11-05 03:00:00,2010-11-05 09:00:00,2010-11-05 15:00:00,2010-11-06 03:00:00
6858,2010305N06105,2010-11-04 06:00:00,2010-11-05 06:00:00,2010-11-05 12:00:00,2010-11-05 18:00:00,2010-11-06 06:00:00
6859,2010305N06105,2010-11-04 09:00:00,2010-11-05 09:00:00,2010-11-05 15:00:00,2010-11-05 21:00:00,2010-11-06 09:00:00
6860,2010305N06105,2010-11-04 12:00:00,2010-11-05 12:00:00,2010-11-05 18:00:00,2010-11-06 00:00:00,2010-11-06 12:00:00
6861,2010305N06105,2010-11-04 15:00:00,2010-11-05 15:00:00,2010-11-05 21:00:00,2010-11-06 03:00:00,2010-11-06 15:00:00
6862,2010305N06105,2010-11-04 18:00:00,2010-11-05 18:00:00,2010-11-06 00:00:00,2010-11-06 06:00:00,2010-11-06 18:00:00
6863,2010305N06105,2010-11-04 21:00:00,2010-11-05 21:00:00,2010-11-06 03:00:00,2010-11-06 09:00:00,2010-11-06 21:00:00
6864,2010305N06105,2010-11-05 00:00:00,2010-11-06 00:00:00,2010-11-06 06:00:00,2010-11-06 12:00:00,2010-11-07 00:00:00
6865,2010305N06105,2010-11-05 03:00:00,2010-11-06 03:00:00,2010-11-06 09:00:00,2010-11-06 15:00:00,2010-11-07 03:00:00
6866,2010305N06105,2010-11-05 06:00:00,2010-11-06 06:00:00,2010-11-06 12:00:00,2010-11-06 18:00:00,2010-11-07 06:00:00
6867,2010305N06105,2010-11-05 09:00:00,2010-11-06 09:00:00,2010-11-06 15:00:00,2010-11-06 21:00:00,2010-11-07 09:00:00
6868,2010305N06105,2010-11-05 12:00:00,2010-11-06 12:00:00,2010-11-06 18:00:00,2010-11-07 00:00:00,2010-11-07 12:00:00
6869,2010305N06105,2010-11-05 15:00:00,2010-11-06 15:00:00,2010-11-06 21:00:00,2010-11-07 03:00:00,2010-11-07 15:00:00
6870,2010305N06105,2010-11-05 18:00:00,2010-11-06 18:00:00,2010-11-07 00:00:00,2010-11-07 06:00:00,2010-11-07 18:00:00
6871,2010305N06105,2010-11-05 21:00:00,2010-11-06 21:00:00,2010-11-07 03:00:00,2010-11-07 09:00:00,2010-11-07 21:00:00
6872,2010305N06105,2010-11-06 00:00:00,2010-11-07 00:00:00,2010-11-07 06:00:00,2010-11-07 12:00:00,2010-11-08 00:00:00
6873,2010305N06105,2010-11-06 03:00:00,2010-11-07 03:00:00,2010-11-07 09:00:00,2010-11-07 15:00:00,2010-11-08 03:00:00
6874,2011160N18070,2011-06-09 06:00:00,2011-06-10 06:00:00,2011-06-10 12:00:00,2011-06-10 18:00:00,2011-06-11 06:00:00
6875,2011160N18070,2011-06-09 09:00:00,2011-06-10 09:00:00,2011-06-10 15:00:00,2011-06-10 21:00:00,2011-06-11 09:00:00
6876,2011160N18070,2011-06-09 12:00:00,2011-06-10 12:00:00,2011-06-10 18:00:00,2011-06-11 00:00:00,2011-06-11 12:00:00
6877,2011160N18070,2011-06-09 15:00:00,2011-06-10 15:00:00,2011-06-10 21:00:00,2011-06-11 03:00:00,2011-06-11 15:00:00
6878,2011160N18070,2011-06-09 18:00:00,2011-06-10 18:00:00,2011-06-11 00:00:00,2011-06-11 06:00:00,2011-06-11 18:00:00
6879,2011160N18070,2011-06-09 21:00:00,2011-06-10 21:00:00,2011-06-11 03:00:00,2011-06-11 09:00:00,2011-06-11 21:00:00
6880,2011160N18070,2011-06-10 00:00:00,2011-06-11 00:00:00,2011-06-11 06:00:00,2011-06-11 12:00:00,2011-06-12 00:00:00
6881,2011160N18070,2011-06-10 03:00:00,2011-06-11 03:00:00,2011-06-11 09:00:00,2011-06-11 15:00:00,2011-06-12 03:00:00
6882,2011167N22089,2011-06-16 03:00:00,2011-06-17 03:00:00,2011-06-17 09:00:00,2011-06-17 15:00:00,2011-06-18 03:00:00
6883,2011167N22089,2011-06-16 06:00:00,2011-06-17 06:00:00,2011-06-17 12:00:00,2011-06-17 18:00:00,2011-06-18 06:00:00
6884,2011167N22089,2011-06-16 09:00:00,2011-06-17 09:00:00,2011-06-17 15:00:00,2011-06-17 21:00:00,2011-06-18 09:00:00
6885,2011167N22089,2011-06-16 12:00:00,2011-06-17 12:00:00,2011-06-17 18:00:00,2011-06-18 00:00:00,2011-06-18 12:00:00
6886,2011167N22089,2011-06-16 15:00:00,2011-06-17 15:00:00,2011-06-17 21:00:00,2011-06-18 03:00:00,2011-06-18 15:00:00
6887,2011167N22089,2011-06-16 18:00:00,2011-06-17 18:00:00,2011-06-18 00:00:00,2011-06-18 06:00:00,2011-06-18 18:00:00
6888,2011167N22089,2011-06-16 21:00:00,2011-06-17 21:00:00,2011-06-18 03:00:00,2011-06-18 09:00:00,2011-06-18 21:00:00
6889,2011167N22089,2011-06-17 00:00:00,2011-06-18 00:00:00,2011-06-18 06:00:00,2011-06-18 12:00:00,2011-06-19 00:00:00
6890,2011167N22089,2011-06-17 03:00:00,2011-06-18 03:00:00,2011-06-18 09:00:00,2011-06-18 15:00:00,2011-06-19 03:00:00
6891,2011167N22089,2011-06-17 06:00:00,2011-06-18 06:00:00,2011-06-18 12:00:00,2011-06-18 18:00:00,2011-06-19 06:00:00
6892,2011167N22089,2011-06-17 09:00:00,2011-06-18 09:00:00,2011-06-18 15:00:00,2011-06-18 21:00:00,2011-06-19 09:00:00
6893,2011167N22089,2011-06-17 12:00:00,2011-06-18 12:00:00,2011-06-18 18:00:00,2011-06-19 00:00:00,2011-06-19 12:00:00
6894,2011167N22089,2011-06-17 15:00:00,2011-06-18 15:00:00,2011-06-18 21:00:00,2011-06-19 03:00:00,2011-06-19 15:00:00
6895,2011167N22089,2011-06-17 18:00:00,2011-06-18 18:00:00,2011-06-19 00:00:00,2011-06-19 06:00:00,2011-06-19 18:00:00
6896,2011167N22089,2011-06-17 21:00:00,2011-06-18 21:00:00,2011-06-19 03:00:00,2011-06-19 09:00:00,2011-06-19 21:00:00
6897,2011167N22089,2011-06-18 00:00:00,2011-06-19 00:00:00,2011-06-19 06:00:00,2011-06-19 12:00:00,2011-06-20 00:00:00
6898,2011167N22089,2011-06-18 03:00:00,2011-06-19 03:00:00,2011-06-19 09:00:00,2011-06-19 15:00:00,2011-06-20 03:00:00
6899,2011167N22089,2011-06-18 06:00:00,2011-06-19 06:00:00,2011-06-19 12:00:00,2011-06-19 18:00:00,2011-06-20 06:00:00
6900,2011167N22089,2011-06-18 09:00:00,2011-06-19 09:00:00,2011-06-19 15:00:00,2011-06-19 21:00:00,2011-06-20 09:00:00
6901,2011167N22089,2011-06-18 12:00:00,2011-06-19 12:00:00,2011-06-19 18:00:00,2011-06-20 00:00:00,2011-06-20 12:00:00
6902,2011167N22089,2011-06-18 15:00:00,2011-06-19 15:00:00,2011-06-19 21:00:00,2011-06-20 03:00:00,2011-06-20 15:00:00
6903,2011167N22089,2011-06-18 18:00:00,2011-06-19 18:00:00,2011-06-20 00:00:00,2011-06-20 06:00:00,2011-06-20 18:00:00
6904,2011167N22089,2011-06-18 21:00:00,2011-06-19 21:00:00,2011-06-20 03:00:00,2011-06-20 09:00:00,2011-06-20 21:00:00
6905,2011167N22089,2011-06-19 00:00:00,2011-06-20 00:00:00,2011-06-20 06:00:00,2011-06-20 12:00:00,2011-06-21 00:00:00
6906,2011167N22089,2011-06-19 03:00:00,2011-06-20 03:00:00,2011-06-20 09:00:00,2011-06-20 15:00:00,2011-06-21 03:00:00
6907,2011167N22089,2011-06-19 06:00:00,2011-06-20 06:00:00,2011-06-20 12:00:00,2011-06-20 18:00:00,2011-06-21 06:00:00
6908,2011167N22089,2011-06-19 09:00:00,2011-06-20 09:00:00,2011-06-20 15:00:00,2011-06-20 21:00:00,2011-06-21 09:00:00
6909,2011167N22089,2011-06-19 12:00:00,2011-06-20 12:00:00,2011-06-20 18:00:00,2011-06-21 00:00:00,2011-06-21 12:00:00
